worm names,velc10,velc50,velc90,vel10,vel50,vel90,ampt10,ampt50,ampt90,waveL10,waveL50,waveL90,thicknessOne10,thicknessOne50,thicknessOne90,thicknessTwo10,thicknessTwo50,thicknessTwo90,thicknessMid10,thicknessMid50,thicknessMid90,ecc10,ecc50,ecc90,minRecRatio10,minRecRatio50,minRecRatio90,baekAmp10,baekAmp50,baekAmp90,baekAmpRatio10,baekAmpRatio50,baekAmpRatio90,angChRate10,angChRate50,angChRate90,area10,area50,area90,length10,length50,length90,width10,width50,width90,fatness10,fatness50,fatness90,bodyTrans10,bodyTrans50,bodyTrans90,HTBright10,HTBright50,HTBright90,pathMo2nd
unc-63_ok1075_on_food,0.12322,-0.92772,-0.22593,0.13583,-1.1413,-0.24617,1.6516,0.9363,-0.27585,-0.48761,-0.83326,-0.4226,-0.075653,-0.4761,-0.33032,0.84053,-0.051734,-0.4675,-0.66812,-1.0381,-0.88997,-1.2228,-0.33954,-0.23874,-1.2488,-1.0502,-1.0601,1.6483,1.7159,1.5781,-0.77191,-0.10258,0.066444,-0.9357,-0.76812,-0.24684,0.0055008,-0.24042,-0.40841,0.35756,0.36434,0.32826,-0.99652,-0.95952,-0.86753,-0.83783,-0.90009,-0.64594,0.035006,-0.17915,-0.39916,-0.60379,-1.0003,-0.81968,-0.063657
unc-63_ok1075_on_food,0.10728,-0.79286,-0.18842,0.12826,-0.79373,-0.21509,-0.064598,1.0239,1.7138,1.9051,1.0937,0.55991,-1.3656,-3.1953,-0.8583,0.425,-0.75793,-0.88455,-0.36516,-0.76414,-0.85248,0.7705,0.58599,0.54204,1.1459,0.94461,1.4161,-0.28052,-0.12643,0.59223,1.4598,1.2364,0.89314,0,0,0,0.021585,-0.25738,-0.52597,0.49407,0.53744,0.54914,-0.70093,-0.78948,-0.89964,-0.6703,-0.81758,-0.7045,0.084171,-0.11111,-0.39916,-0.94719,-1.131,-0.67522,-0.91061
unc-63_ok1075_on_food,0.12331,-0.59033,-0.20396,0.13263,-0.64185,-0.21344,2.0364,1.8122,-0.078946,-0.94475,-0.36842,-0.098046,1.1801,0.49217,-0.21363,-0.79861,-1.6788,-0.94578,0.35277,-0.067966,-0.38628,-0.45216,-0.57135,-0.41458,-0.95165,-1.4338,-1.3336,2.4393,2.7167,3.1737,-0.77191,0.38328,0.35552,-0.75658,-0.63295,-0.21508,0.60585,0.43276,0.20449,0.53833,0.64465,0.73138,0.21759,-0.11506,-0.39465,0.27443,-0.10685,-0.3059,-0.45665,-0.79153,-1.2729,-1.474,-1.3882,-1.2513,-0.92458
unc-63_ok1075_on_food,0.11336,-0.015578,-0.13175,0.095862,0.12917,-0.11223,1.4467,1.3326,0.069082,-0.61881,-0.45116,-0.016883,0.65099,-0.58405,-0.56923,-0.21843,-0.78886,-0.53185,-0.3423,-0.39753,-0.50086,-1.1963,-0.42155,-0.21271,-1.2274,-1.197,-0.93028,1.6058,2.1409,1.5855,-0.77191,-0.1263,0.33295,0,0,0,-0.012538,0.12676,-0.016323,0.51262,0.57221,0.59903,-0.63979,-0.41551,-0.53254,-0.64282,-0.41516,-0.3828,0.1825,0.2291,0.23629,0.3026,-0.021194,-0.28486,-0.70402
unc-63_ok1075_on_food,0.11236,-0.59033,-0.18821,0.12158,-0.64185,-0.20091,1.423,0.57644,-0.24105,-0.64738,-0.33744,-0.4495,0.90461,-0.25881,-0.49469,-0.21843,-1.3233,-0.76711,-0.16066,-0.10548,-0.090392,-0.2281,-0.30452,-0.57464,-0.7797,-0.89634,-1.266,1.0414,0.28356,0.64308,-0.77191,-1.0549,-0.85325,1.0677,0.76215,0.028117,-0.14069,-0.064129,-0.20654,0.05821,-0.029865,-0.058014,-0.30526,-0.14909,-0.16636,-0.22625,-0.16139,-0.32123,-0.21082,-0.45132,-0.71689,1.1223,0.92059,0.76819,-0.919
unc-63_ok1075_on_food,0.13468,-0.74122,-0.21857,0.1613,-0.80187,-0.24601,0.20283,0.45301,0.38167,-0.33737,0.86327,0.42017,-0.68148,0.076231,0.34501,1.5219,0.68905,0.061455,1.4751,1.0329,0.35125,0.56829,0.33385,-0.025047,0.81925,0.18546,-0.39254,0.38617,0.078677,0.068873,2.3501,1.2764,-0.047518,0,0,0,1.9801,1.8516,1.4749,0.35887,0.36018,0.4581,1.6106,0.87269,0.39434,1.7564,0.99001,0.25049,0.67415,0.84148,0.79231,-0.2681,-0.83946,-1.295,-0.85684
unc-63_ok1075_on_food,0.063451,-0.23144,-0.12869,0.022217,-0.070919,-0.084591,1.8783,1.3645,-0.071661,-0.77044,-1.3028,-0.95184,-0.54045,-0.32916,-0.38322,0.60812,0.073404,-0.043093,0.18574,0.19651,0.15507,-1.6714,-1.3309,-0.61233,-1.4318,-1.907,-1.5043,2.6984,2.1641,1.3949,-0.77191,-0.89645,-0.66279,-1.2108,-0.97864,-0.27489,0.41222,0.28884,0.44071,0.22057,0.21581,0.186,0.036022,0.13575,0.1167,0.067134,0.037245,-0.057511,0.33,0.29714,0.23629,-0.25403,0.18939,-0.19291,-0.80764
unc-63_ok1075_on_food,0.050718,-0.19729,-0.088667,0.035173,-0.13868,-0.063744,1.4598,0.65327,-0.29844,-0.61647,-0.73487,-0.30195,0.99071,0.023491,-0.32082,0.67689,0.51676,0.13364,1.2868,0.90775,0.31921,-0.41436,-0.35652,-0.5116,-0.94346,-1.0522,-1.3184,1.5153,1.5321,1.2572,-0.77191,-0.0043481,0.23493,1.5067,1.1015,0.087428,0.81048,0.55685,0.25124,0.26733,0.23852,0.20059,1.3874,0.76688,0.30621,1.3463,0.70692,0.10957,0.33,0.29714,0.077424,0.10838,-0.24719,-0.60667,-0.23827
unc-63_ok1075_on_food,0.048715,-0.84737,-0.15201,0.0165,-1.1072,-0.11223,2.2789,0.99132,-0.35026,-0.54085,-1.211,-0.47374,-0.22465,0.42753,0.26492,1.2988,0.74958,0.0207,0.59323,0.53903,0.3441,-0.42684,-0.72734,-0.74386,-0.95931,-1.3764,-1.6064,2.3636,1.8971,1.1579,-0.031901,0.49169,0.22218,-0.81688,-0.6801,-0.228,0.93205,1.1074,0.94233,0.58219,0.68186,0.74434,0.67337,0.46995,0.21784,0.54221,0.43315,0.076457,0.62499,0.7054,0.79231,0.34878,-0.62419,-1.0108,-0.53818
unc-63_ok1075_on_food,0.096561,-0.36884,-0.17147,0.077856,-0.47575,-0.15521,2.7814,1.35,-0.30389,-0.35851,-1.0999,-0.45135,-1.7431,-1.2436,0.069246,-0.59026,0.35442,0.13364,1.3506,1.4097,0.81484,-2.5068,-1.6245,-1.2528,-1.5663,-1.8943,-1.9971,3.0443,3.0156,2.2152,-0.77191,-0.20968,-0.24329,-0.70743,-0.58359,-0.21197,1.1591,1.2394,1.1609,0.65667,0.82095,1.0203,1.7384,1.2197,0.67969,1.173,0.93643,0.36413,0.13334,0.024975,0.077424,-0.67839,0.19701,0.58416,-0.90248
unc-8_on_food,0.025942,-0.29285,-0.05429,0.037511,-0.16861,-0.068068,-1.2507,-1.0451,0.25289,-0.030289,0.63474,0.056886,-1.3942,-1.421,0.14261,-1.6665,-1.4773,0.39149,1.0203,1.1143,0.94422,0.66685,0.35221,0.13623,1.1693,0.51661,0.35223,-1.1896,-1.4194,-1.2307,-0.77191,0.15936,0.37312,0.78142,0.61383,-0.0071874,0.26848,0.59622,0.64232,-0.21911,-0.37922,-0.36997,1.0874,0.95879,0.87444,0.83094,0.93744,0.4167,0.28083,0.43323,0.55401,-0.48872,-0.47124,-0.42484,0.0096385
unc-8_on_food,-0.0019644,-0.59033,-0.088307,0.0027212,-0.47168,-0.095644,-0.99425,-0.58265,0.57273,0.17975,0.50831,0.040599,-1.0526,0.2931,0.66784,-1.5922,-0.45666,0.40208,0.76796,1.2638,0.87556,0.63515,0.33043,0.15597,1.0712,0.44445,0.21126,-0.85012,-1.2586,-1.3267,0.88592,0.38064,0.31721,-0.81107,-0.65631,-0.22302,0.22282,0.38231,0.2683,-0.1573,-0.28205,-0.17341,0.87106,1.1426,0.79038,0.8167,0.82276,0.26655,0.47749,0.90952,1.0306,-0.79994,-0.83946,-0.411,0.4509
unc-8_on_food,0.087987,-0.15677,-0.11817,0.10376,-0.086815,-0.13874,-1.175,-0.47878,0.802,0.1624,0.64079,-0.099139,-0.43316,0.19481,-0.022795,-1.0578,0.80237,0.38683,-0.40497,0.018927,-0.091237,0.79475,0.50943,0.39795,1.8147,1.109,1.0812,-1.0089,-1.4758,-1.2289,1.3193,0.85833,0.52285,1.2265,0.82062,0.036911,-0.84389,-0.39251,-0.51948,-0.22912,-0.46731,-0.61936,-0.67165,-0.062951,-0.15192,-0.64911,0.030634,-0.15896,0.035006,-0.11111,-0.31973,0.39542,0.16512,-0.010603,0.8064
unc-8_on_food,-0.0131,-1.498,-0.15776,-0.012649,-1.7334,-0.17096,-1.4326,-0.92226,0.31198,-0.039849,0.35481,-0.13951,-1.1797,-1.6987,0.49746,1.2298,0.43429,-0.032536,-0.033693,-0.31376,0.088305,0.66173,0.50758,0.36979,1.1244,1.28,0.99156,-1.337,-1.7797,-2.0386,-0.3223,0.16951,0.046563,1.5847,1.2591,0.11772,-0.67983,-0.85097,-0.27177,-0.42896,-0.70686,-0.78383,-0.22672,-0.31681,0.056999,-0.1146,-0.23092,0.082811,-0.35832,-0.65545,-0.87575,-2.0398,-0.75763,0.80883,0.97071
unc-8_on_food,0.052361,-0.14422,-0.081091,0.06502,-0.070741,-0.092089,-0.56984,0.17523,0.80818,-0.067138,0.64266,0.35255,-0.96562,0.58639,0.46195,1.4011,1.0899,0.42606,0.15783,0.084581,-0.025294,0.41106,0.33786,0.34377,0.24606,0.26393,1.0576,-0.59148,-0.3339,-0.34826,-0.77191,0.22402,0.4217,2.1319,1.578,0.17025,-0.24286,0.0071371,-0.034991,0.14041,0.03086,0.023282,0.021796,0.051793,-0.041078,0.13216,0.314,0.026243,-0.35832,-0.5874,-0.63746,-0.89148,-0.16629,0.67599,-0.068344
unc-8_on_food,0.084446,-0.36419,-0.13511,0.10338,-0.30267,-0.1417,-0.72033,0.59224,1.7359,0.44698,0.80374,0.23651,1.5519,0.76066,-0.11314,1.355,2.6534,0.80103,-0.15029,-0.49044,-0.49549,0.74566,0.58157,0.46869,1.1757,1.441,1.4104,-1.1391,-1.2713,-1.218,-0.77191,-0.034355,-0.08204,1.0798,0.76315,0.025636,-0.54583,-0.69319,-0.67568,-0.017127,-0.19588,-0.29956,-0.40437,-0.46257,-0.56814,-0.15703,-0.3168,-0.30728,-0.40748,-0.79153,-0.63746,-0.32844,-0.24404,-0.31829,-0.09924
unc-8_on_food,0.091533,-0.3789,-0.11747,0.11053,-0.32474,-0.13905,-0.54118,0.074984,0.79585,0.12003,0.86494,0.35262,0.24557,1.1199,0.11223,1.3079,0.1899,-0.33259,-0.17259,-0.53386,-0.55019,0.72302,0.52714,0.45446,1.2332,1.1127,1.0003,-0.56661,-0.76799,-0.80591,0.46845,0.60257,0.19002,-0.88111,-0.72435,-0.23189,-0.18765,-0.44699,-0.40575,0.20954,0.08514,0.0073292,-0.44519,-0.52115,-0.59986,-0.33756,-0.52882,-0.41269,-0.40748,-0.79153,-1.0346,0.4358,0.6116,0.4999,-0.16157
unc-8_on_food,0.049772,-0.35544,-0.10677,0.051291,-0.4657,-0.11422,0.39757,0.96852,1.3371,1.1666,1.1491,0.89918,0.096597,0.84203,0.33338,0.11503,1.0389,0.48781,0.48036,0.77683,0.53613,0.46405,0.37146,0.3163,0.19671,0.37427,0.58206,0.10753,-0.0071964,0.18259,-0.77191,-0.011082,0.28974,0.10273,0.018062,-0.10487,0.51799,1.0322,0.88289,0.65254,0.79878,0.89466,0.44765,0.71818,0.44846,0.45839,0.82017,0.28721,-0.30915,-0.45132,-0.31973,-0.56758,-0.19613,-0.05768,0.59448
unc-8_on_food,0.078287,-0.13804,-0.089115,0.089802,-0.13308,-0.11017,-0.96615,-0.40239,0.84838,0.29321,0.70373,0.18036,-0.31592,0.42123,0.085353,-0.31317,1.0221,0.45282,-0.15029,-0.1666,0.038933,0.74727,0.50747,0.38676,1.5446,1.1715,1.0238,-1.1298,-1.4687,-1.3991,-0.77191,0.19604,0.36443,0.12295,0.039504,-0.10193,-0.57841,-0.48677,-0.32485,-0.052344,-0.22644,-0.30556,-0.38622,-0.20648,-0.0038345,-0.20743,-0.090625,-0.017618,-0.25999,-0.45132,-0.39916,-0.53321,-0.13544,-0.14094,0.5596
unc-8_on_food,0.076124,-0.28126,-0.087517,0.096295,-0.17829,-0.10544,-1.336,-0.54182,1.3898,0.32825,0.84512,0.36171,0.47035,0.55219,0.08262,-0.0075264,0.79911,0.6485,0.0015552,0.01484,0.44853,0.79616,0.54091,0.41936,1.8056,1.5101,1.1545,-1.1937,-1.4665,-1.645,0.27773,0.61259,0.4896,-0.54206,-0.48564,-0.19242,-0.29818,-0.22043,0.46536,0.040746,-0.097831,-0.19277,-0.14904,-0.034933,0.38789,-0.0684,0.051628,0.27245,-0.50581,-0.92762,-1.2729,-0.64302,-0.18865,0.10292,0.59891
unc-8_on_food,0.047563,-0.59033,-0.15075,0.056152,-0.81157,-0.1648,-0.79627,0.045005,0.88194,0.41404,0.78619,0.33039,-1.7782,-1.3777,0.25593,-0.56352,0.38207,0.17594,0.094159,0.12606,0.20497,0.72064,0.51219,0.35997,1.2451,1.1583,1.0656,-1.1124,-1.0562,-1.019,0.53049,0.45333,0.017538,-0.81789,-0.67713,-0.22911,-0.26684,-0.23326,-0.035641,0.097429,-0.018378,0.003009,-0.081878,0.059421,0.15851,-0.14834,0.017648,-0.031711,0.035006,-0.043067,-0.0020073,-0.90111,-0.40893,-0.21632,0.093749
unc-8_on_food,0.065287,-0.34503,-0.11913,0.079911,-0.4579,-0.13121,-1.5254,-0.50701,1.3069,1.048,1.3734,0.76983,1.3356,1.2525,0.366,0.60957,1.4374,0.79694,0.16524,0.81565,0.29985,0.88297,0.57345,0.41663,2.7119,1.9003,1.6365,-1.5994,-1.7615,-1.7341,1.1555,1.1506,0.54493,-0.12534,-0.15097,-0.13574,-0.14761,0.53018,0.32427,0.19284,0.1183,0.10902,0.10053,0.67576,0.24474,0.14651,0.85214,0.21442,-0.30915,-0.51936,-0.79632,-0.054571,0.075073,-0.15475,-0.69024
unc-8_on_food,0.094382,-0.29209,-0.118,0.11866,-0.1674,-0.13694,-1.3467,-0.70993,0.2078,-0.1487,0.65611,0.13389,-1.1421,0.15064,0.23195,1.2581,0.33861,0.048835,-0.063545,-0.037862,0.20834,0.34016,0.51133,0.31019,0.010135,1.17,1.0775,-1.2392,-1.256,-0.79662,-0.77191,0.27451,0.3128,1.4555,1.0591,0.079123,-0.45479,-0.28912,0.1647,-0.14636,-0.35726,-0.45926,-0.26946,-0.059119,0.14593,-0.25306,-0.041384,0.085739,-0.35832,-0.65545,-0.71689,-1.1849,-0.65655,-0.41593,0.35489
unc-8_on_food,0.078815,-0.35972,-0.14649,0.10238,-0.46891,-0.16885,-0.97996,0.18481,1.6799,0.84956,1.5248,0.91014,-1.0972,0.84203,0.46195,1.6208,1.0899,0.48781,1.1021,1.0699,0.56359,0.77632,0.53854,0.33746,1.5689,1.5528,1.2968,-1.0088,-1.1308,-0.79192,-0.77191,0.76351,0.56036,1.2574,0.83721,0.051998,0.80147,0.97565,0.75517,0.4643,0.49298,0.48965,1.2617,0.98597,0.52172,1.2179,1.0387,0.33685,-0.16166,-0.45132,-0.87575,-1.4248,-0.70126,-0.52225,-0.76519
unc-8_on_food,0.0463,0.061887,-0.058229,0.057152,0.12148,-0.078753,-1.5095,-0.82018,0.64801,-0.19101,0.73165,0.17409,1.1706,0.54008,-0.057621,-0.39659,1.1741,0.43121,-0.033693,-0.19381,-0.16373,0.70962,0.56723,0.45161,1.409,1.5421,1.4047,-1.341,-1.4477,-1.5928,-0.77191,0.41794,0.22927,-0.9696,-0.79387,-0.24711,-0.6382,-0.6861,-0.475,-0.17188,-0.37873,-0.45659,-0.24443,-0.26843,-0.20651,-0.35394,-0.31866,-0.14507,-0.25999,-0.38328,-0.63746,-0.67512,-0.83946,-0.62423,0.23881
unc-8_on_food,0.095317,-0.36032,-0.14695,0.11657,-0.46936,-0.16463,-0.15994,0.66074,1.0953,0.48635,0.79772,0.51877,1.1985,2.3159,0.31695,1.6208,0.67168,-0.11022,0.10569,-0.095459,-0.10044,0.49393,0.45732,0.49711,0.38729,0.71559,1.7465,-0.84064,-0.68777,-0.38092,-0.77191,0.1445,0.28038,0,0,0,-0.16122,-0.29428,-0.090022,0.23548,0.15703,0.092065,-0.14732,-0.16578,-0.13371,0.14179,-0.044038,-0.040781,-0.45665,-0.79153,-0.95518,-0.033924,1.4408,1.3571,-0.24412
unc-8_on_food,0.12078,-0.36036,-0.16564,0.1303,-0.46939,-0.19532,-1.0443,-0.23084,0.64801,0.1799,0.41067,-0.14865,1.4248,0.54008,-0.2006,2.2147,1.5848,0.23764,0.0021743,-0.26289,-0.52668,0.63025,0.5315,0.38045,0.84897,1.2588,1.1346,-1.1631,-1.2106,-1.4324,-0.77191,0.45137,0.52684,0.14099,0.048808,-0.099505,-0.54728,-0.77282,-0.96953,-0.26997,-0.50797,-0.68688,-0.2082,-0.33225,-0.53414,-0.027888,-0.30155,-0.40256,-0.50581,-0.99566,-1.4318,1.0016,0.49315,-0.12218,-0.48627
unc-8_on_food,0.095019,-0.37781,-0.15156,0.11731,-0.3231,-0.16902,-0.82202,0.27285,1.1097,0.41477,0.74418,0.39461,1.0007,0.15064,-0.31517,0.78452,1.3415,0.16677,-0.063545,-0.43525,0.31072,0.56012,0.43873,0.44075,0.60241,0.59575,1.1409,-0.94296,-0.91519,-0.6784,-0.77191,0.26207,0.2972,0,0,0,-0.19399,-0.43874,0.41221,0.13242,0.022559,-0.049651,-0.28852,-0.42567,0.29467,-0.27298,-0.45743,0.085616,-0.40748,-0.79153,-1.1935,-0.35634,0.65306,0.5558,-0.6815
unc-8_on_food,0.075561,-0.35482,-0.14272,0.091422,-0.46523,-0.15479,0.1627,1.069,1.6235,0.77286,1.0996,0.76578,0.096597,0.75764,0.059423,0.40501,1.1405,0.23439,0.075641,0.052899,0.19457,0.60077,0.42701,0.49,0.62465,0.78306,1.3442,-0.49659,-0.030402,0.42996,-0.77191,0.74133,0.44274,-0.80907,-0.67226,-0.22802,0.076902,0.19995,1.0536,0.52224,0.60317,0.70035,-0.11079,0.016495,0.46324,0.040839,0.12841,0.4128,-0.40748,-0.65545,0.077424,-0.4754,0.49315,1.9708,-0.57782
unc-8_on_food,0.064565,-0.36242,-0.1173,0.08154,-0.47094,-0.13437,-0.69524,0.21838,0.73643,0.17156,0.88893,0.28287,-0.98906,-0.30203,0.01475,1.0688,0.39092,0.0010234,0.12129,-0.21906,-0.075567,0.65242,0.52461,0.41951,0.8972,1.1586,1.2411,-0.99129,-1.016,-1.0022,-0.77191,0.12277,0.22115,0,0,0,-0.39527,-0.54167,-0.38761,0.0060685,-0.13012,-0.21229,0.055671,-0.22231,-0.16722,-0.086191,-0.18202,-0.1717,-0.30915,-0.72349,-0.95518,0.041896,0.51737,0.21241,-0.29619
unc-8_on_food,0.08119,-0.37781,-0.14815,0.090157,-0.48248,-0.1619,0.013966,0.083384,0.79661,-0.038463,0.74851,0.12757,1.0007,-0.0088262,-0.44301,0.78452,1.2988,0.37784,0.32408,-0.060359,-0.14526,0.62385,0.47704,0.3263,0.53116,0.86183,0.29135,0.34057,-0.11894,0.84399,0.75413,0.57954,0.26823,1.869,1.4531,0.15928,0.17556,-0.066238,-0.050913,0.063208,0.055182,0.082276,0.12042,-0.10219,-0.19066,0.17142,-0.14313,-0.17886,-0.45665,-0.92762,-1.1935,0.22564,-0.20344,-0.24545,-0.87498
unc-8_on_food,0.056688,-0.35722,-0.11259,0.060068,-0.46704,-0.12064,-0.2777,0.37623,0.82649,0.40292,0.66424,0.39418,2.0097,1.4641,0.078453,-0.74001,0.88726,0.65661,0.35997,0.096739,-0.12272,0.62519,0.44631,0.36886,0.67801,0.58039,0.96262,-0.5854,-0.50932,-0.65899,-0.77191,-0.41468,-0.20035,0.31811,0.14939,-0.0801,0.12752,0.021531,-0.12793,0.20775,0.11069,0.061189,0.2575,0.037402,-0.14056,0.34768,0.12914,-0.13598,-0.45665,-0.85957,-1.114,1.1223,0.49315,-0.25001,-0.77352
unc-8_on_food,0.06007,-0.071974,-0.06216,0.068152,0.12553,-0.069256,-0.28276,0.87641,1.5855,0.99682,1.2355,1.0201,1.5988,0.84203,-0.087621,0.18958,1.6764,0.78275,0.27493,-0.017508,-0.19578,0.51309,0.53815,0.47927,0.44795,1.1259,1.3168,-0.60037,-0.48423,-0.37276,-0.77191,0.21709,0.12353,0,0,0,0.25719,0.10909,0.24432,0.60408,0.67764,0.7596,0.13932,-0.1157,-0.23509,0.2742,0.0013151,-0.070191,-0.40748,-0.72349,-1.0346,0.87268,1.9392,1.4598,-0.48208
unc-8_on_food,0.094167,-0.16529,-0.11641,0.11741,-0.16373,-0.14195,-0.32682,0.42393,0.65874,0.031196,0.67453,0.51705,1.3051,0.61146,-0.09326,0.31641,1.2988,0.22428,0.38578,0.051129,-0.18038,0.37991,0.37261,0.34562,0.035238,0.29699,0.63042,-0.57864,-0.074782,-0.045027,-0.77191,-0.15186,-0.086399,0.6741,0.40404,-0.038699,0.33584,0.26808,0.087347,0.34661,0.29224,0.29298,0.29281,-0.013022,-0.22856,0.31319,0.027742,-0.17484,-0.16166,-0.31524,-0.2403,0.78947,0.40986,0.021631,0.040501
unc-8_on_food,0.088956,-0.59033,-0.18329,0.10953,-0.80829,-0.20224,-1.151,-0.36383,0.75008,0.0032378,0.67516,0.066272,0.69484,1.4776,0.21289,1.4492,0.23215,-0.37764,-0.12929,-0.59776,-0.67631,0.74093,0.58596,0.52052,1.255,1.4939,1.8224,-1.1917,-1.5439,-1.3731,-0.77191,-0.14223,0.12582,1.1785,0.86697,0.045499,-0.63056,-0.88296,-1.1017,-0.17365,-0.38503,-0.51274,-0.3545,-0.56474,-0.69131,-0.30965,-0.5336,-0.51936,0.28083,0.093018,-0.16087,-1.4125,-1.8479,-1.5766,-0.62238
unc-8_on_food,0.079911,-0.59033,-0.16661,0.088884,-0.7996,-0.18818,-0.69456,0.044032,0.45177,0.15894,0.3717,-0.2387,-0.80741,-0.42204,-0.09326,0.78452,0.13957,-0.31574,-0.20026,-0.29711,-0.22236,0.5723,0.43813,0.31564,0.52065,0.76241,0.64597,-0.82863,-0.94154,-0.97426,-0.77191,0.19752,0.30512,-0.51079,-0.43935,-0.18754,-0.68602,-0.64511,-0.62232,-0.26483,-0.51445,-0.68139,-0.44519,-0.32851,-0.27737,-0.48148,-0.34966,-0.28124,-0.25999,-0.51936,-0.79632,-0.86697,-0.83946,-0.81778,-0.41125
unc-8_on_food,0.082161,-0.59033,-0.14375,0.10654,-0.64185,-0.1638,-0.60539,0.32314,1.3762,0.69743,0.51979,-0.01195,0.4876,0.67704,0.085353,1.0688,-0.065129,-0.42195,0.12129,-0.2455,-0.45967,0.71271,0.48099,0.4054,1.1425,0.88257,0.98528,-0.73816,-1.1513,-1.5333,-0.77191,0.37844,0.23325,-0.80842,-0.67056,-0.22375,-0.55706,-0.80739,-1.0111,-0.093018,-0.2922,-0.36155,-0.065761,-0.30248,-0.49522,-0.11384,-0.38983,-0.46717,-0.11249,-0.38328,-0.71689,0.93615,0.42539,-0.2775,-0.31469
unc-8_on_food,0.05887,-0.59033,-0.1227,0.066582,-0.46679,-0.13913,-1.3202,-0.89228,-0.16102,0.010724,0.46734,-0.21817,0.69484,0.47055,-0.17851,-1.0232,-0.27108,-0.28644,-0.48234,-0.49658,-0.23901,0.65518,0.54693,0.43772,0.84794,1.2714,1.5092,-1.2116,-1.5481,-1.4412,-0.77191,-0.22129,0.20909,-0.20449,-0.21272,-0.14688,-1.0748,-1.0963,-0.99521,-0.4087,-0.7384,-0.95689,-0.80659,-0.51514,-0.30953,-0.71108,-0.51184,-0.32935,0.1825,0.2291,0.47458,-0.90152,-0.69595,-0.46875,-0.28654
unc-8_on_food,0.091533,-0.80176,-0.18248,0.10213,-0.80041,-0.19725,-0.52374,0.12124,0.38982,0.18582,0.14285,-0.19445,0.53642,1.6685,0.49933,1.4544,0.57935,-0.1521,-0.16569,-0.23829,-0.22236,0.38401,0.38099,0.27568,0.13913,0.39569,0.40365,-0.88945,-1.1182,-1.2686,-0.77191,-1.0406,-0.75782,2.5497,1.9226,0.21501,-0.48752,-0.37786,-0.37558,-0.23726,-0.49704,-0.68229,-0.34306,-0.26971,-0.22375,-0.24168,-0.047467,-0.1222,-0.25999,-0.5874,-0.95518,-1.2576,-1.4941,-1.1821,-0.75393
unc-8_on_food,0.021711,-0.82337,-0.11014,0.018715,-0.99137,-0.12062,-1.0877,-1.046,-0.063527,-0.55395,0.14611,-0.47838,-0.60615,0.58639,0.31695,-0.93484,0.83138,0.78275,-3.3091,-0.44854,-0.32077,0.63606,0.38852,0.23735,0.97032,0.58517,0.32784,-2.8703,-1.6718,-1.8887,-0.77191,-0.098515,-0.0018931,-1.2108,-0.97864,-0.28255,-4.2093,-1.0234,-0.9674,-3.8707,-0.81676,-1.0128,-4.1022,-0.43415,-0.34884,-4.2214,-0.2614,-0.20817,-8.2248,0.2291,0.23629,-0.74436,-0.7159,-0.3664,-0.76562
unc-8_on_food,0.072767,0.082899,-0.041507,0.084888,0.031305,-0.05234,-1.3819,-0.99703,0.28891,-0.3097,0.52813,-0.15327,0.56717,0.50735,0.28773,-0.31317,1.0221,0.3137,-0.41455,-0.082537,-0.22691,0.7933,0.53955,0.38626,1.7876,1.4367,0.98574,-1.1777,-1.7017,-1.5891,0.63709,0.55094,0.28688,2.834,2.1531,0.27124,-1.0627,-0.76896,-0.86807,-0.29334,-0.58636,-0.7615,-0.69173,-0.1715,-0.26811,-0.68265,-0.15575,-0.23809,0.1825,0.16106,-0.0020073,-0.16995,-0.69139,-0.92849,0.31819
unc-8_on_food,0.071219,0.58588,0.027661,0.074762,0.66611,0.013921,-1.2171,-0.87901,0.3174,-0.103,0.45561,0.18206,-0.29003,1.2417,0.36225,1.1659,0.60959,-0.18731,0.15228,0.20333,0.030197,0.59075,0.46126,0.33724,0.74954,0.89202,0.75175,-0.82453,-1.0693,-0.97433,0.35906,0.78446,0.50611,-0.75939,-0.64651,-0.22396,-0.51508,-0.35923,-0.38903,-0.035654,-0.23821,-0.37059,0.015062,0.12711,-0.0086347,-0.048131,0.12466,-0.064764,-0.21082,-0.31524,-0.31973,0.29018,0.30611,0.10292,0.46602
unc-8_on_food,0.058343,-0.59033,-0.15159,0.065527,-0.80041,-0.16322,-1.7117,-1.2847,0.063219,-0.27099,0.16043,-0.52864,-1.3942,0.15064,0.53963,0.12594,0.6265,0.39149,0.32408,0.28818,0.0040055,0.69844,0.43579,0.20133,1.3469,1.0317,0.62284,-1.5581,-1.9226,-1.9062,-0.77191,0.35531,0.50467,0.023186,-0.069415,-0.12306,-0.58571,-0.55843,-0.73448,-0.70551,-1.1015,-1.3071,0.27754,0.21431,-0.029115,0.23524,0.23182,-0.07321,0.035006,-0.043067,-0.0020073,-0.049341,-0.07485,-0.082235,-0.30884
unc-8_on_food,0.082298,0.39459,-0.011637,0.09137,0.48591,-0.035197,-0.63767,-0.53594,0.2835,0.13619,0.35882,0.13939,0.68399,0.19953,-0.20371,0.94543,1.212,0.17185,-0.082412,-0.37061,-0.34395,0.61731,0.45793,0.35271,0.79718,0.8196,0.69286,-0.56967,-0.89196,-1.2243,-0.77191,-0.19825,-0.073617,0.8433,0.56511,-0.019953,-0.48185,-0.62777,-0.62536,-0.029031,-0.20328,-0.33063,-0.31639,-0.37244,-0.38513,-0.27782,-0.34503,-0.29531,-0.11249,-0.38328,-0.63746,0.5638,0.3106,-0.13681,1.2335
